Time,Lon,Lat,,,,Position,Start Time,End Time,,Longitude,St.dev Lon,,Latitude,St.dev Lat
27:39.0,114.897311,4.97754617,,,,,,,,,,,,
27:40.0,114.897311,4.97754617,,,,,,,,,,,,
27:44.0,114.8973112,4.97754617,,,,,,,,,,,,
27:45.0,114.8973112,4.97754617,,,,,,,,,,,,
27:46.0,114.8973112,4.97754617,,,,,,,,,,,,
27:47.0,114.897311,4.977546,,,,,,,,,,,,
27:51.0,114.8973102,4.9775675,,,,,,,,,,,,
27:52.0,114.8973072,4.97757633,,,,,,,,,,,,
27:53.0,114.8973032,4.97758567,,,,,,,,,,,,
27:55.0,114.8972965,4.97760517,,,,,,,,,,,,
27:57.0,114.8972907,4.97762467,,,,,,,,,,,,
27:58.0,114.8972882,4.97763467,,,,,,,,,,,,
28:00.0,114.8972802,4.977654,,,,,,,,,,,,
28:02.0,114.8972725,4.97767383,,,,,,,,,,,,
28:04.0,114.897267,4.97769567,,,,,,,,,,,,
28:07.0,114.8972548,4.97772283,,,,,,,,,,,,
28:08.0,114.89725,4.97773167,,,,,,,,,,,,
28:09.0,114.8972445,4.977741,,,,,,,,,,,,
28:10.0,114.8972393,4.977751,,,,,,,,,,,,
28:11.0,114.8972357,4.9777605,,,,,,,,,,,,
28:12.0,114.897232,4.97776917,,,,,,,,,,,,
28:14.0,114.8972222,4.977787,,,,,,,,,,,,
28:15.0,114.897217,4.97779567,,,,,,,,,,,,
28:16.0,114.8972117,4.9778045,,,,,,,,,,,,
28:17.0,114.8972067,4.97781333,,,,,,,,,,,,
28:18.0,114.8972027,4.9778215,,,,,,,,,,,,
28:19.0,114.8971982,4.97782867,,,,,,,,,,,,
28:23.0,114.8971817,4.97784833,,,,,,,,,,,,
28:25.0,114.89718,4.97784817,,,,,,,,,,,,
28:27.0,114.8971798,4.97784817,,,,,,,,,,,,
28:28.0,114.8971798,4.97784817,,,,,,,,,,,,
28:29.0,114.8971798,4.97784817,,,,,,,,,,,,
28:31.0,114.8971798,4.977848,,,,,,,,,,,,
28:32.0,114.89718,4.97784783,,,,,,,,,,,,
28:33.0,114.8971798,4.97784783,,,,,,,,,,,,
28:34.0,114.8971797,4.97784767,,,,,,,,,,,,
28:36.0,114.8971795,4.97784733,,,,,,,,,,,,
28:38.0,114.8971793,4.97784717,,,,,,,,,,,,
28:40.0,114.8971788,4.977847,,,,,,,,,,,,
28:42.0,114.8971785,4.97784683,,,,,,,,,,,,
28:44.0,114.8971783,4.97784667,,,,,,,,,,,,
28:46.0,114.8971783,4.97784633,,,,,,,,,,,,
28:47.0,114.8971782,4.97784633,,,,,,,,,,,,
28:50.0,114.897178,4.97784617,,,,,,,,,,,,
28:51.0,114.8971778,4.97784617,,,,,,,,,,,,
28:52.0,114.8971777,4.97784617,,,,,,,,,,,,
28:53.0,114.8971775,4.977846,,,,,,,,,,,,
28:55.0,114.8971773,4.977846,,,,,,,,,,,,
28:57.0,114.897177,4.977846,,,,,,,,,,,,
28:58.0,114.8971768,4.977846,,,,,,,,,,,,
29:00.0,114.8971767,4.97784583,,,,,,,,,,,,
29:01.0,114.8971765,4.97784567,,,,,,,,,,,,
29:02.0,114.8971763,4.9778455,,,,,,,,,,,,
29:03.0,114.8971763,4.9778455,,,,,,,,,,,,
29:04.0,114.8971762,4.97784533,,,,,,,,,,,,
29:05.0,114.897176,4.97784517,,,,,,,,,,,,
29:06.0,114.8971758,4.97784517,,,,,,,,,,,,
29:09.0,114.8971752,4.97784517,,,,,,,,,,,,
29:10.0,114.897175,4.977845,,,,,,,,,,,,
29:11.0,114.897175,4.977845,,,,,,,,,,,,
29:12.0,114.8971748,4.977845,,,,,,,,,,,,
29:14.0,114.8971747,4.977845,,,,,,,,,,,,
29:16.0,114.8971747,4.977845,,,,,,,,,,,,
29:20.0,114.8971747,4.97784483,,,,,,,,,,,,
29:21.0,114.8971747,4.97784467,,,,,,,,,,,,
29:22.0,114.8971748,4.97784467,,,,,,,,,,,,
29:23.0,114.8971747,4.9778445,,,,,,,,,,,,
29:24.0,114.8971747,4.97784433,,,,,,,,,,,,
29:26.0,114.8971745,4.97784417,,,,,,,,,,,,
29:28.0,114.8971743,4.97784383,,,,,,,,,,,,
29:29.0,114.8971745,4.97784367,,,,,,,,,,,,
29:31.0,114.8971745,4.97784533,,,,,,,,,,,,
29:33.0,114.8971745,4.97784633,,,,,,,,,,,,
29:34.0,114.8971743,4.97784667,,,,,,,,,,,,
29:36.0,114.8971743,4.97784717,,,,,,,,,,,,
29:38.0,114.8971742,4.97784767,,,,,,,,,,,,
29:40.0,114.897174,4.97784767,,,,,,,,,,,,
29:41.0,114.8971738,4.97784767,,,,,,,,,,,,
29:42.0,114.8971738,4.9778475,,,,,,,,,,,,
29:44.0,114.8971735,4.97784733,,,,,,,,,,,,
29:45.0,114.8971735,4.97784733,,,,,,,,,,,,
29:46.0,114.8971733,4.97784733,,,,,,,,,,,,
29:49.0,114.8971728,4.977847,,,,,,,,,,,,
29:50.0,114.8971727,4.977847,,,,,,,,,,,,
29:52.0,114.8971723,4.977847,,,,,,,,,,,,
29:54.0,114.8971722,4.97784683,,,,,,,,,,,,
29:56.0,114.897172,4.97784683,,,,,,,,,,,,
29:58.0,114.8971718,4.97784667,,,,,,,,,,,,
30:00.0,114.8971715,4.97784667,,,,,,,,,,,,
30:01.0,114.8971713,4.97784667,,,,,,,,,,,,
30:03.0,114.897171,4.97784667,,,,,,,,,,,,
30:04.0,114.8971708,4.9778465,,,,,,,,,,,,
30:06.0,114.8971705,4.9778465,,,,,,,,,,,,
30:09.0,114.8971697,4.97784633,,,,,,,,,,,,
30:10.0,114.8971695,4.97784633,,,,,,,,,,,,
30:12.0,114.8971688,4.97784617,,,,,,,,,,,,
30:15.0,114.8971678,4.97784583,,,,,,,,,,,,
30:16.0,114.8971675,4.97784567,,,,,,,,,,,,
30:17.0,114.8971673,4.9778455,,,,,,,,,,,,
30:18.0,114.8971672,4.9778455,,,,,,,,,,,,
30:19.0,114.897167,4.97784533,,,,,,,,,,,,
30:21.0,114.8971667,4.97784533,,,,,,,,,,,,
30:22.0,114.8971665,4.97784517,,,,,,,,,,,,
30:25.0,114.8971667,4.977845,,,,,,,,,,,,
30:27.0,114.8971668,4.97784467,,,,,,,,,,,,
30:29.0,114.8971672,4.9778445,,,,,,,,,,,,
30:31.0,114.8971673,4.97784433,,,,,,,,,,,,
30:33.0,114.8971675,4.97784417,,,,,,,,,,,,
30:34.0,114.8971675,4.977844,,,,,,,,,,,,
30:35.0,114.8971677,4.97784383,,,,,,,,,,,,
30:37.0,114.897168,4.97784367,,,,,,,,,,,,
30:38.0,114.8971678,4.97784367,,,,,,,,,,,,
30:39.0,114.8971678,4.9778435,,,,,,,,,,,,
30:40.0,114.8971677,4.9778435,,,,,,,,,,,,
30:43.0,114.8971673,4.97784333,,,,,,,,,,,,
30:45.0,114.8971673,4.97784317,,,,,,,,,,,,
30:49.0,114.897167,4.97784283,,,,,,,,,,,,
30:51.0,114.8971645,4.97784667,,,,,,,,,,,,
30:52.0,114.8971645,4.97785167,,,,,,,,,,,,
30:55.0,114.8971708,4.977859,,,,,,,,,,,,
30:56.0,114.8971745,4.97786183,,,,,,,,,,,,
30:58.0,114.8971792,4.9778715,,,,,,,,,,,,
30:59.0,114.8971833,4.9778765,,,,,,,,,,,,
31:01.0,114.8971872,4.97789117,,,,,,,,,,,,
31:04.0,114.8971912,4.977918,,,,,,,,,,,,
31:05.0,114.8971908,4.97792683,,,,,,,,,,,,
31:07.0,114.8971885,4.977945,,,,,,,,,,,,
31:10.0,114.8971842,4.97797067,,,,,,,,,,,,
31:13.0,114.8971803,4.977998,,,,,,,,,,,,
31:17.0,114.8971785,4.97803267,,,,,,,,,,,,
31:20.0,114.8971825,4.97805767,,,,,,,,,,,,
31:21.0,114.8971852,4.97806683,,,,,,,,,,,,
31:24.0,114.89719,4.97809367,,,,,,,,,,,,
31:27.0,114.8971968,4.9781215,,,,,,,,,,,,
31:28.0,114.8971995,4.97813083,,,,,,,,,,,,
31:29.0,114.8972005,4.97814033,,,,,,,,,,,,
31:31.0,114.8972023,4.97816,,,,,,,,,,,,
31:35.0,114.8972158,4.97819767,,,,,,,,,,,,
31:36.0,114.8972203,4.97820683,,,,,,,,,,,,
31:37.0,114.897227,4.97821417,,,,,,,,,,,,
31:38.0,114.897234,4.97822083,,,,,,,,,,,,
31:39.0,114.8972402,4.978228,,,,,,,,,,,,
31:41.0,114.897253,4.97824267,,,,,,,,,,,,
31:43.0,114.897264,4.97825583,,,,,,,,,,,,
31:44.0,114.8972672,4.9782625,,,,,,,,,,,,
31:46.0,114.897268,4.97826767,,,,,,,,,,,,
31:49.0,114.8972672,4.97826917,,,,,,,,,,,,
31:50.0,114.8972668,4.97826967,,,,,,,,,,,,
31:51.0,114.8972665,4.97827017,,,,,,,,,,,,
31:53.0,114.8972653,4.97827117,,,,,,,,,,,,
31:55.0,114.8972645,4.97827267,,,,,,,,,,,,
31:57.0,114.8972632,4.978274,,,,,,,,,,,,
31:58.0,114.8972623,4.97827483,,,,,,,,,,,,
32:00.0,114.8972602,4.9782765,,,,,,,,,,,,
32:03.0,114.8972573,4.978279,,,,,,,,,,,,
32:05.0,114.8972555,4.97828067,,,,,,,,,,,,
32:07.0,114.8972538,4.978282,,,,,,,,,,,,
32:10.0,114.8972517,4.97828417,,,,,,,,,,,,
32:12.0,114.89725,4.97828533,,,,,,,,,,,,
32:15.0,114.8972478,4.97828667,,,,,,,,,,,,
32:17.0,114.8972465,4.97828733,,,,,,,,,,,,
32:19.0,114.8972447,4.97828817,,,,,,,,,,,,
32:21.0,114.8972422,4.97828917,,,,,,,,,,,,
32:22.0,114.8972407,4.97828983,,,,,,,,,,,,
32:24.0,114.8972378,4.97829133,,,,,,,,,,,,
32:26.0,114.8972358,4.9782925,,,,,,,,,,,,
32:28.0,114.897234,4.9782935,,,,,,,,,,,,
32:29.0,114.897233,4.978294,,,,,,,,,,,,
32:30.0,114.8972318,4.9782945,,,,,,,,,,,,
32:31.0,114.8972307,4.97829517,,,,,,,,,,,,
32:33.0,114.897228,4.97829667,,,,,,,,,,,,
32:34.0,114.897227,4.97829717,,,,,,,,,,,,
32:36.0,114.8972247,4.97829817,,,,,,,,,,,,
32:38.0,114.8972223,4.9782995,,,,,,,,,,,,
32:40.0,114.8972205,4.9783005,,,,,,,,,,,,
32:42.0,114.8972187,4.9783015,,,,,,,,,,,,
32:43.0,114.8972175,4.97830217,,,,,,,,,,,,
32:44.0,114.8972165,4.97830283,,,,,,,,,,,,
32:45.0,114.8972155,4.9783035,,,,,,,,,,,,
32:47.0,114.8972113,4.97830467,,,,,,,,,,,,
32:48.0,114.8972105,4.9783055,,,,,,,,,,,,
32:50.0,114.8972085,4.97830683,,,,,,,,,,,,
32:51.0,114.8972075,4.97830767,,,,,,,,,,,,
32:52.0,114.8972065,4.97830867,,,,,,,,,,,,
32:53.0,114.8972055,4.9783095,,,,,,,,,,,,
32:55.0,114.8972033,4.978311,,,,,,,,,,,,
32:56.0,114.8972022,4.97831183,,,,,,,,,,,,
32:57.0,114.8972012,4.97831283,,,,,,,,,,,,
32:58.0,114.8972002,4.97831367,,,,,,,,,,,,
32:59.0,114.8971993,4.9783145,,,,,,,,,,,,
33:01.0,114.897198,4.97831617,,,,,,,,,,,,
33:03.0,114.8971968,4.9783175,,,,,,,,,,,,
33:04.0,114.8971965,4.97831817,,,,,,,,,,,,
33:05.0,114.897196,4.97831883,,,,,,,,,,,,
33:07.0,114.897195,4.97832,,,,,,,,,,,,
33:09.0,114.8971923,4.97832167,,,,,,,,,,,,
33:10.0,114.8971902,4.97832267,,,,,,,,,,,,
33:11.0,114.8971887,4.97832367,,,,,,,,,,,,
33:13.0,114.8971867,4.978325,,,,,,,,,,,,
33:15.0,114.8971855,4.978326,,,,,,,,,,,,
33:16.0,114.897185,4.97832617,,,,,,,,,,,,
33:17.0,114.8971845,4.9783265,,,,,,,,,,,,
33:19.0,114.8971835,4.978327,,,,,,,,,,,,
33:21.0,114.8971827,4.9783275,,,,,,,,,,,,
33:22.0,114.8971825,4.97832817,,,,,,,,,,,,
33:23.0,114.8971823,4.97832883,,,,,,,,,,,,
33:24.0,114.8971822,4.97832933,,,,,,,,,,,,
33:27.0,114.8971815,4.97833133,,,,,,,,,,,,
33:28.0,114.8971813,4.97833167,,,,,,,,,,,,
33:29.0,114.8971812,4.97833217,,,,,,,,,,,,
33:31.0,114.8971813,4.97833283,,,,,,,,,,,,
33:33.0,114.8971817,4.9783335,,,,,,,,,,,,
33:34.0,114.8971817,4.978334,,,,,,,,,,,,
33:36.0,114.8971813,4.978335,,,,,,,,,,,,
33:37.0,114.8971812,4.9783355,,,,,,,,,,,,
33:38.0,114.8971808,4.97833583,,,,,,,,,,,,
33:39.0,114.8971805,4.97833633,,,,,,,,,,,,
33:40.0,114.8971803,4.97833683,,,,,,,,,,,,
33:41.0,114.89718,4.97833733,,,,,,,,,,,,
33:44.0,114.8971792,4.9783385,,,,,,,,,,,,
33:46.0,114.8971797,4.97833883,,,,,,,,,,,,
33:47.0,114.8971798,4.97833883,,,,,,,,,,,,
33:48.0,114.89718,4.978339,,,,,,,,,,,,
33:50.0,114.8971803,4.97833933,,,,,,,,,,,,
33:52.0,114.89718,4.9783395,,,,,,,,,,,,
33:53.0,114.8971798,4.9783395,,,,,,,,,,,,
33:54.0,114.8971795,4.9783395,,,,,,,,,,,,
33:56.0,114.8971795,4.9783395,,,,,,,,,,,,
33:58.0,114.8971797,4.97833933,,,,,,,,,,,,
34:00.0,114.8971793,4.97833967,,,,,,,,,,,,
34:01.0,114.897179,4.97833967,,,,,,,,,,,,
34:02.0,114.8971787,4.97833967,,,,,,,,,,,,
34:03.0,114.8971785,4.97833967,,,,,,,,,,,,
34:05.0,114.897178,4.97833967,,,,,,,,,,,,
34:06.0,114.897178,4.97833983,,,,,,,,,,,,
34:07.0,114.897178,4.97833983,,,,,,,,,,,,
34:09.0,114.8971778,4.97833983,,,,,,,,,,,,
34:10.0,114.8971775,4.97833967,,,,,,,,,,,,
34:11.0,114.8971772,4.97833967,,,,,,,,,,,,
34:12.0,114.8971772,4.9783395,,,,,,,,,,,,
34:13.0,114.8971793,4.9783405,,,,,,,,,,,,
34:14.0,114.897179,4.9783405,,,,,,,,,,,,
34:15.0,114.8971813,4.978338,,,,,,,,,,,,
34:16.0,114.897183,4.97833467,,,,,,,,,,,,
34:18.0,114.8971885,4.978327,,,,,,,,,,,,
34:19.0,114.8971923,4.97832167,,,,,,,,,,,,
34:21.0,114.897199,4.97831467,,,,,,,,,,,,
34:22.0,114.8972002,4.97831083,,,,,,,,,,,,
34:23.0,114.8971998,4.97830667,,,,,,,,,,,,
34:25.0,114.897201,4.97829933,,,,,,,,,,,,
34:26.0,114.8972023,4.97829833,,,,,,,,,,,,
34:28.0,114.897203,4.978297,,,,,,,,,,,,
34:29.0,114.8972032,4.97829667,,,,,,,,,,,,
34:31.0,114.8972032,4.97829717,,,,,,,,,,,,
34:32.0,114.8972023,4.9782975,,,,,,,,,,,,
34:33.0,114.8972013,4.97829817,,,,,,,,,,,,
34:34.0,114.8972003,4.97829717,,,,,,,,,,,,
34:36.0,114.897199,4.9782955,,,,,,,,,,,,
34:38.0,114.8972045,4.97829367,,,,,,,,,,,,
34:39.0,114.8972118,4.978292,,,,,,,,,,,,
34:40.0,114.8972188,4.97829067,,,,,,,,,,,,
34:43.0,114.8972297,4.9782855,,,,,,,,,,,,
