Index,UTC,Time,Lon,Lat,,Position,Start Time,End Time,,Longitude,St.dev Lon,,Latitude,St.dev Lat
1163,13:37.0,28:32.0,114.8972337,4.9783215,,,,,,,,,,
1164,13:38.0,28:33.0,114.897233,4.97832217,,,,,,,,,,
1165,13:39.0,28:34.0,114.8972325,4.97832283,,,,,,,,,,
1166,13:41.0,28:36.0,114.8972313,4.97832417,,,,,,,,,,
1167,13:43.0,28:38.0,114.8972307,4.9783255,,,,,,,,,,
1168,13:44.0,28:39.0,114.8972305,4.97832617,,,,,,,,,,
1169,13:46.0,28:41.0,114.8972302,4.978327,,,,,,,,,,
1170,13:49.0,28:44.0,114.897229,4.97832867,,,,,,,,,,
1171,13:50.0,28:45.0,114.8972287,4.97832917,,,,,,,,,,
1172,13:52.0,28:47.0,114.8972278,4.9783295,,,,,,,,,,
1173,13:56.0,28:51.0,114.8972262,4.97833083,,,,,,,,,,
1174,13:57.0,28:52.0,114.8972258,4.978331,,,,,,,,,,
1175,13:59.0,28:54.0,114.8972248,4.9783315,,,,,,,,,,
1176,14:01.0,28:56.0,114.8972238,4.97833183,,,,,,,,,,
1177,14:03.0,28:58.0,114.8972228,4.97833233,,,,,,,,,,
1178,14:05.0,29:00.0,114.8972218,4.97833267,,,,,,,,,,
1179,14:07.0,29:02.0,114.8972208,4.97833317,,,,,,,,,,
1180,14:09.0,29:04.0,114.89722,4.97833383,,,,,,,,,,
1181,14:11.0,29:06.0,114.8972193,4.97833433,,,,,,,,,,
1182,14:12.0,29:07.0,114.897219,4.97833467,,,,,,,,,,
1183,14:13.0,29:08.0,114.8972185,4.97833483,,,,,,,,,,
1184,14:15.0,29:10.0,114.8972175,4.9783355,,,,,,,,,,
1185,14:17.0,29:12.0,114.897216,4.97833633,,,,,,,,,,
1186,14:18.0,29:13.0,114.8972155,4.97833667,,,,,,,,,,
1187,14:20.0,29:15.0,114.8972145,4.97833767,,,,,,,,,,
1188,14:21.0,29:16.0,114.8972138,4.97833817,,,,,,,,,,
1189,14:23.0,29:18.0,114.8972127,4.978339,,,,,,,,,,
1190,14:24.0,29:19.0,114.897212,4.97833933,,,,,,,,,,
1191,14:26.0,29:21.0,114.8972108,4.97834017,,,,,,,,,,
1192,14:30.0,29:25.0,114.8972085,4.97834167,,,,,,,,,,
1193,14:32.0,29:27.0,114.8972072,4.97834267,,,,,,,,,,
1194,14:33.0,29:28.0,114.8972063,4.97834317,,,,,,,,,,
1195,14:34.0,29:29.0,114.8972055,4.97834367,,,,,,,,,,
1196,14:36.0,29:31.0,114.8972048,4.97834417,,,,,,,,,,
1197,14:38.0,29:33.0,114.8972042,4.97834467,,,,,,,,,,
1198,14:39.0,29:34.0,114.8972037,4.978345,,,,,,,,,,
1199,14:40.0,29:35.0,114.8972032,4.97834533,,,,,,,,,,
1200,14:41.0,29:36.0,114.8972027,4.9783455,,,,,,,,,,
1201,14:43.0,29:38.0,114.8972018,4.97834617,,,,,,,,,,
1202,14:45.0,29:40.0,114.8972013,4.97834683,,,,,,,,,,
1203,14:46.0,29:41.0,114.8972012,4.97834717,,,,,,,,,,
1204,14:48.0,29:43.0,114.8972007,4.97834783,,,,,,,,,,
1205,14:50.0,29:45.0,114.8972,4.97834817,,,,,,,,,,
1206,14:51.0,29:46.0,114.8971998,4.97834833,,,,,,,,,,
1207,14:52.0,29:47.0,114.8971997,4.9783485,,,,,,,,,,
1208,14:54.0,29:49.0,114.8971997,4.97834867,,,,,,,,,,
1209,14:56.0,29:51.0,114.8971997,4.978349,,,,,,,,,,
1210,14:57.0,29:52.0,114.8971998,4.97834917,,,,,,,,,,
1211,14:58.0,29:53.0,114.8971998,4.97834933,,,,,,,,,,
1212,14:59.0,29:54.0,114.8971998,4.9783495,,,,,,,,,,
1213,15:00.0,29:55.0,114.8972002,4.9783495,,,,,,,,,,
1214,15:01.0,29:56.0,114.8972002,4.97834967,,,,,,,,,,
1215,15:02.0,29:57.0,114.8972002,4.97834983,,,,,,,,,,
1216,15:03.0,29:58.0,114.8972003,4.97835,,,,,,,,,,
1217,15:05.0,30:00.0,114.8971995,4.9783505,,,,,,,,,,
1218,15:07.0,30:02.0,114.897199,4.978351,,,,,,,,,,
1219,15:08.0,30:03.0,114.8971988,4.97835133,,,,,,,,,,
1220,15:10.0,30:05.0,114.8971983,4.97835217,,,,,,,,,,
1221,15:12.0,30:07.0,114.8971992,4.97835383,,,,,,,,,,
1222,15:13.0,30:08.0,114.8972,4.97835483,,,,,,,,,,
1223,15:14.0,30:09.0,114.8971995,4.97835467,,,,,,,,,,
1224,15:16.0,30:11.0,114.897199,4.97835433,,,,,,,,,,
1225,15:17.0,30:12.0,114.8971997,4.97835317,,,,,,,,,,
1226,15:18.0,30:13.0,114.8972025,4.9783495,,,,,,,,,,
1227,15:19.0,30:14.0,114.8972047,4.97834833,,,,,,,,,,
1228,15:20.0,30:15.0,114.8972085,4.97834617,,,,,,,,,,
1229,15:21.0,30:16.0,114.8972115,4.97834333,,,,,,,,,,
1230,15:22.0,30:17.0,114.8972133,4.9783405,,,,,,,,,,
1231,15:23.0,30:18.0,114.897214,4.9783365,,,,,,,,,,
1232,15:25.0,30:20.0,114.8972157,4.97832767,,,,,,,,,,
1233,15:26.0,30:21.0,114.897216,4.97832417,,,,,,,,,,
1234,15:28.0,30:23.0,114.8972157,4.978322,,,,,,,,,,
1235,15:29.0,30:24.0,114.8972152,4.978323,,,,,,,,,,
1236,15:31.0,30:26.0,114.8972165,4.97832317,,,,,,,,,,
1237,15:33.0,30:28.0,114.897216,4.97832417,,,,,,,,,,
1238,15:35.0,30:30.0,114.8972147,4.97832483,,,,,,,,,,
1239,15:36.0,30:31.0,114.8972148,4.97832433,,,,,,,,,,
1240,15:38.0,30:33.0,114.8972167,4.97832383,,,,,,,,,,
1241,15:40.0,30:35.0,114.8972197,4.9783205,,,,,,,,,,
1242,15:42.0,30:37.0,114.8972227,4.97831667,,,,,,,,,,
1243,15:43.0,30:38.0,114.8972223,4.97831567,,,,,,,,,,
