Index,UTC,Time,Lon,Lat,,Position,Start Time,End Time,,Longitude,St.dev Lon,,Latitude,St.dev Lat
773,45:48.0,22:55.0,114.897419,4.9772505,,,,,,,,,,
774,45:49.0,22:56.0,114.897419,4.9772505,,,,,,,,,,
775,45:51.0,22:58.0,114.8974187,4.97725033,,,,,,,,,,
776,45:53.0,23:00.0,114.8974185,4.97725033,,,,,,,,,,
777,45:54.0,23:01.0,114.8974183,4.97725017,,,,,,,,,,
778,45:55.0,23:02.0,114.8974182,4.97725017,,,,,,,,,,
779,45:56.0,23:03.0,114.897418,4.97725017,,,,,,,,,,
780,45:58.0,23:05.0,114.8974178,4.97725017,,,,,,,,,,
781,46:00.0,23:07.0,114.8974175,4.97725,,,,,,,,,,
782,46:01.0,23:08.0,114.8974173,4.97725,,,,,,,,,,
783,46:02.0,23:09.0,114.8974172,4.97725,,,,,,,,,,
784,46:05.0,23:12.0,114.8974168,4.97725,,,,,,,,,,
785,46:06.0,23:13.0,114.8974168,4.97725017,,,,,,,,,,
786,46:08.0,23:15.0,114.8974167,4.97725017,,,,,,,,,,
787,46:12.0,23:19.0,114.8974167,4.97725,,,,,,,,,,
788,46:13.0,23:20.0,114.8974165,4.97725,,,,,,,,,,
789,46:14.0,23:21.0,114.8974165,4.97725,,,,,,,,,,
790,46:15.0,23:22.0,114.8974165,4.97725,,,,,,,,,,
791,46:19.0,23:26.0,114.897416,4.97724983,,,,,,,,,,
792,46:21.0,23:28.0,114.897416,4.97724983,,,,,,,,,,
793,46:22.0,23:29.0,114.8974158,4.97724983,,,,,,,,,,
794,46:23.0,23:30.0,114.8974158,4.97724983,,,,,,,,,,
795,46:25.0,23:32.0,114.8974157,4.97724983,,,,,,,,,,
796,46:26.0,23:33.0,114.8974157,4.97724983,,,,,,,,,,
797,46:27.0,23:34.0,114.8974157,4.97724983,,,,,,,,,,
798,46:31.0,23:38.0,114.8974157,4.97724983,,,,,,,,,,
799,46:32.0,23:39.0,114.8974157,4.97724967,,,,,,,,,,
800,46:34.0,23:41.0,114.8974158,4.97724967,,,,,,,,,,
801,46:35.0,23:42.0,114.8974157,4.97724967,,,,,,,,,,
802,46:36.0,23:43.0,114.8974158,4.97724967,,,,,,,,,,
803,46:37.0,23:44.0,114.8974157,4.97724967,,,,,,,,,,
804,46:38.0,23:45.0,114.8974157,4.97724967,,,,,,,,,,
805,46:39.0,23:46.0,114.8974158,4.97724967,,,,,,,,,,
806,46:41.0,23:48.0,114.8974158,4.97724967,,,,,,,,,,
807,46:42.0,23:49.0,114.897416,4.97724967,,,,,,,,,,
808,46:43.0,23:50.0,114.8974162,4.97724967,,,,,,,,,,
809,46:44.0,23:51.0,114.897416,4.9772495,,,,,,,,,,
810,46:45.0,23:52.0,114.8974158,4.9772495,,,,,,,,,,
811,46:46.0,23:53.0,114.8974157,4.9772495,,,,,,,,,,
812,46:48.0,23:55.0,114.8974157,4.9772495,,,,,,,,,,
813,46:49.0,23:56.0,114.8974155,4.9772495,,,,,,,,,,
814,46:50.0,23:57.0,114.8974157,4.9772495,,,,,,,,,,
815,46:52.0,23:59.0,114.8974157,4.9772495,,,,,,,,,,
816,46:53.0,24:00.0,114.8974157,4.9772495,,,,,,,,,,
817,46:54.0,24:01.0,114.8974157,4.9772495,,,,,,,,,,
818,46:55.0,24:02.0,114.8974157,4.97724967,,,,,,,,,,
819,46:56.0,24:03.0,114.8974157,4.9772495,,,,,,,,,,
820,46:58.0,24:05.0,114.8974157,4.97724967,,,,,,,,,,
821,46:59.0,24:06.0,114.8974157,4.97724967,,,,,,,,,,
822,47:00.0,24:07.0,114.8974158,4.97724967,,,,,,,,,,
823,47:01.0,24:08.0,114.8974157,4.97724967,,,,,,,,,,
824,47:04.0,24:11.0,114.8974157,4.97724967,,,,,,,,,,
825,47:05.0,24:12.0,114.8974157,4.97724983,,,,,,,,,,
826,47:06.0,24:13.0,114.8974158,4.97724983,,,,,,,,,,
827,47:07.0,24:14.0,114.8974158,4.97725,,,,,,,,,,
828,47:09.0,24:16.0,114.8974158,4.97725,,,,,,,,,,
829,47:10.0,24:17.0,114.897416,4.97725,,,,,,,,,,
830,47:12.0,24:19.0,114.897416,4.97725,,,,,,,,,,
831,47:13.0,24:20.0,114.897416,4.97725,,,,,,,,,,
832,47:15.0,24:22.0,114.8974158,4.97725017,,,,,,,,,,
833,47:17.0,24:24.0,114.8974157,4.97725017,,,,,,,,,,
834,47:19.0,24:26.0,114.8974157,4.97725033,,,,,,,,,,
835,47:21.0,24:28.0,114.8974158,4.97725017,,,,,,,,,,
836,47:22.0,24:29.0,114.8974158,4.97725017,,,,,,,,,,
837,47:24.0,24:31.0,114.8974157,4.97725033,,,,,,,,,,
838,47:26.0,24:33.0,114.8974157,4.97725033,,,,,,,,,,
839,47:28.0,24:35.0,114.8974157,4.97725033,,,,,,,,,,
840,47:29.0,24:36.0,114.8974155,4.97725033,,,,,,,,,,
841,47:32.0,24:39.0,114.8974153,4.97725033,,,,,,,,,,
842,47:34.0,24:41.0,114.8974152,4.97725033,,,,,,,,,,
843,47:35.0,24:42.0,114.8974152,4.97725033,,,,,,,,,,
844,47:37.0,24:44.0,114.897415,4.97725033,,,,,,,,,,
845,47:39.0,24:46.0,114.8974147,4.97725183,,,,,,,,,,
846,47:41.0,24:48.0,114.8974168,4.97726433,,,,,,,,,,
847,47:42.0,24:49.0,114.8974173,4.97726967,,,,,,,,,,
848,47:44.0,24:51.0,114.8974113,4.97728367,,,,,,,,,,
849,47:45.0,24:52.0,114.8974063,4.97729183,,,,,,,,,,
850,47:46.0,24:53.0,114.8974025,4.9773005,,,,,,,,,,
851,47:48.0,24:55.0,114.8973947,4.97731667,,,,,,,,,,
852,47:50.0,24:57.0,114.8973852,4.97733217,,,,,,,,,,
853,47:51.0,24:58.0,114.89738,4.97734017,,,,,,,,,,
854,47:52.0,24:59.0,114.8973747,4.97734717,,,,,,,,,,
855,47:54.0,25:01.0,114.8973613,4.97735983,,,,,,,,,,
856,47:56.0,25:03.0,114.8973528,4.97737667,,,,,,,,,,
857,47:57.0,25:04.0,114.8973517,4.9773855,,,,,,,,,,
858,47:58.0,25:05.0,114.8973502,4.97739467,,,,,,,,,,
859,48:00.0,25:07.0,114.8973477,4.97741383,,,,,,,,,,
860,48:03.0,25:10.0,114.8973485,4.97744483,,,,,,,,,,
861,48:04.0,25:11.0,114.8973475,4.97745483,,,,,,,,,,
862,48:06.0,25:13.0,114.8973438,4.97747483,,,,,,,,,,
863,48:08.0,25:15.0,114.8973413,4.9774935,,,,,,,,,,
864,48:09.0,25:16.0,114.8973397,4.9775015,,,,,,,,,,
865,48:10.0,25:17.0,114.8973373,4.9775095,,,,,,,,,,
866,48:12.0,25:19.0,114.8973327,4.97752583,,,,,,,,,,
867,48:15.0,25:22.0,114.8973205,4.97754467,,,,,,,,,,
868,48:18.0,25:25.0,114.8973148,4.97755067,,,,,,,,,,
869,48:19.0,25:26.0,114.897315,4.97755017,,,,,,,,,,
870,48:24.0,25:31.0,114.897315,4.97755017,,,,,,,,,,
871,48:27.0,25:34.0,114.8973143,4.97755,,,,,,,,,,
872,48:33.0,25:40.0,114.8973135,4.97754983,,,,,,,,,,
873,48:35.0,25:42.0,114.897313,4.97754967,,,,,,,,,,
874,48:36.0,25:43.0,114.8973128,4.97754967,,,,,,,,,,
875,48:39.0,25:46.0,114.8973125,4.97754967,,,,,,,,,,
876,48:40.0,25:47.0,114.8973125,4.97754967,,,,,,,,,,
877,48:41.0,25:48.0,114.8973125,4.97754967,,,,,,,,,,
878,48:42.0,25:49.0,114.8973123,4.97754967,,,,,,,,,,
879,48:43.0,25:50.0,114.8973123,4.97754967,,,,,,,,,,
880,48:45.0,25:52.0,114.8973123,4.97754983,,,,,,,,,,
881,48:46.0,25:53.0,114.8973122,4.97754983,,,,,,,,,,
882,48:47.0,25:54.0,114.8973122,4.97754983,,,,,,,,,,
883,48:49.0,25:56.0,114.8973123,4.97754983,,,,,,,,,,
884,48:50.0,25:57.0,114.8973123,4.97754983,,,,,,,,,,
885,48:52.0,25:59.0,114.8973123,4.97754983,,,,,,,,,,
886,48:53.0,26:00.0,114.8973122,4.97754983,,,,,,,,,,
887,48:55.0,26:02.0,114.8973122,4.97754983,,,,,,,,,,
888,49:01.0,26:08.0,114.8973118,4.97754983,,,,,,,,,,
889,49:03.0,26:10.0,114.8973117,4.97754967,,,,,,,,,,
890,49:05.0,26:12.0,114.8973117,4.9775495,,,,,,,,,,
891,49:08.0,26:15.0,114.8973115,4.9775495,,,,,,,,,,
892,49:10.0,26:17.0,114.8973113,4.97754933,,,,,,,,,,
893,49:15.0,26:22.0,114.897311,4.97754883,,,,,,,,,,
894,49:16.0,26:23.0,114.8973108,4.97754867,,,,,,,,,,
895,49:19.0,26:26.0,114.8973105,4.97754817,,,,,,,,,,
896,49:20.0,26:27.0,114.8973105,4.977548,,,,,,,,,,
897,49:21.0,26:28.0,114.8973105,4.97754783,,,,,,,,,,
898,49:24.0,26:31.0,114.8973102,4.97754767,,,,,,,,,,
899,49:26.0,26:33.0,114.8973102,4.9775475,,,,,,,,,,
900,49:32.0,26:39.0,114.8973098,4.97754733,,,,,,,,,,
901,49:33.0,26:40.0,114.8973098,4.97754733,,,,,,,,,,
902,49:37.0,26:44.0,114.8973097,4.97754717,,,,,,,,,,
903,49:39.0,26:46.0,114.8973097,4.97754717,,,,,,,,,,
904,49:44.0,26:51.0,114.8973095,4.97754683,,,,,,,,,,
905,49:46.0,26:53.0,114.8973095,4.97754683,,,,,,,,,,
906,49:48.0,26:55.0,114.8973095,4.97754667,,,,,,,,,,
907,49:50.0,26:57.0,114.8973097,4.97754667,,,,,,,,,,
908,49:52.0,26:59.0,114.8973097,4.97754667,,,,,,,,,,
909,49:55.0,27:02.0,114.8973097,4.9775465,,,,,,,,,,
910,49:57.0,27:04.0,114.8973097,4.97754633,,,,,,,,,,
911,49:59.0,27:06.0,114.8973095,4.97754617,,,,,,,,,,
912,50:01.0,27:08.0,114.8973095,4.977546,,,,,,,,,,
913,50:03.0,27:10.0,114.8973095,4.977546,,,,,,,,,,
914,50:05.0,27:12.0,114.8973097,4.977546,,,,,,,,,,
915,50:07.0,27:14.0,114.8973098,4.977546,,,,,,,,,,
916,50:08.0,27:15.0,114.8973098,4.977546,,,,,,,,,,
917,50:09.0,27:16.0,114.89731,4.977546,,,,,,,,,,
918,50:11.0,27:18.0,114.89731,4.977546,,,,,,,,,,
919,50:13.0,27:20.0,114.8973102,4.977546,,,,,,,,,,
920,50:15.0,27:22.0,114.8973102,4.977546,,,,,,,,,,
921,50:16.0,27:23.0,114.8973102,4.977546,,,,,,,,,,
922,50:18.0,27:25.0,114.8973102,4.97754583,,,,,,,,,,
923,50:20.0,27:27.0,114.8973103,4.977546,,,,,,,,,,
924,50:22.0,27:29.0,114.8973103,4.977546,,,,,,,,,,
925,50:23.0,27:30.0,114.8973103,4.977546,,,,,,,,,,
926,50:25.0,27:32.0,114.8973105,4.977546,,,,,,,,,,
927,50:28.0,27:35.0,114.8973107,4.97754617,,,,,,,,,,
928,50:29.0,27:36.0,114.8973108,4.97754617,,,,,,,,,,
929,50:31.0,27:38.0,114.8973108,4.977546,,,,,,,,,,
930,50:32.0,27:39.0,114.897311,4.97754617,,,,,,,,,,
931,50:33.0,27:40.0,114.897311,4.97754617,,,,,,,,,,
932,50:37.0,27:44.0,114.8973112,4.97754617,,,,,,,,,,
933,50:38.0,27:45.0,114.8973112,4.97754617,,,,,,,,,,
934,50:39.0,27:46.0,114.8973112,4.97754617,,,,,,,,,,
935,50:40.0,27:47.0,114.897311,4.977546,,,,,,,,,,
936,50:44.0,27:51.0,114.8973102,4.9775675,,,,,,,,,,
937,50:45.0,27:52.0,114.8973072,4.97757633,,,,,,,,,,
938,50:46.0,27:53.0,114.8973032,4.97758567,,,,,,,,,,
939,50:48.0,27:55.0,114.8972965,4.97760517,,,,,,,,,,
940,50:50.0,27:57.0,114.8972907,4.97762467,,,,,,,,,,
941,50:51.0,27:58.0,114.8972882,4.97763467,,,,,,,,,,
942,50:53.0,28:00.0,114.8972802,4.977654,,,,,,,,,,
943,50:55.0,28:02.0,114.8972725,4.97767383,,,,,,,,,,
944,50:57.0,28:04.0,114.897267,4.97769567,,,,,,,,,,
945,51:00.0,28:07.0,114.8972548,4.97772283,,,,,,,,,,
946,51:01.0,28:08.0,114.89725,4.97773167,,,,,,,,,,
947,51:02.0,28:09.0,114.8972445,4.977741,,,,,,,,,,
948,51:03.0,28:10.0,114.8972393,4.977751,,,,,,,,,,
949,51:04.0,28:11.0,114.8972357,4.9777605,,,,,,,,,,
950,51:05.0,28:12.0,114.897232,4.97776917,,,,,,,,,,
951,51:07.0,28:14.0,114.8972222,4.977787,,,,,,,,,,
952,51:08.0,28:15.0,114.897217,4.97779567,,,,,,,,,,
953,51:09.0,28:16.0,114.8972117,4.9778045,,,,,,,,,,
954,51:10.0,28:17.0,114.8972067,4.97781333,,,,,,,,,,
955,51:11.0,28:18.0,114.8972027,4.9778215,,,,,,,,,,
956,51:12.0,28:19.0,114.8971982,4.97782867,,,,,,,,,,
957,51:16.0,28:23.0,114.8971817,4.97784833,,,,,,,,,,
958,51:18.0,28:25.0,114.89718,4.97784817,,,,,,,,,,
959,51:20.0,28:27.0,114.8971798,4.97784817,,,,,,,,,,
960,51:21.0,28:28.0,114.8971798,4.97784817,,,,,,,,,,
961,51:22.0,28:29.0,114.8971798,4.97784817,,,,,,,,,,
962,51:24.0,28:31.0,114.8971798,4.977848,,,,,,,,,,
963,51:25.0,28:32.0,114.89718,4.97784783,,,,,,,,,,
964,51:26.0,28:33.0,114.8971798,4.97784783,,,,,,,,,,
965,51:27.0,28:34.0,114.8971797,4.97784767,,,,,,,,,,
966,51:29.0,28:36.0,114.8971795,4.97784733,,,,,,,,,,
967,51:31.0,28:38.0,114.8971793,4.97784717,,,,,,,,,,
968,51:33.0,28:40.0,114.8971788,4.977847,,,,,,,,,,
969,51:35.0,28:42.0,114.8971785,4.97784683,,,,,,,,,,
970,51:37.0,28:44.0,114.8971783,4.97784667,,,,,,,,,,
971,51:39.0,28:46.0,114.8971783,4.97784633,,,,,,,,,,
972,51:40.0,28:47.0,114.8971782,4.97784633,,,,,,,,,,
973,51:43.0,28:50.0,114.897178,4.97784617,,,,,,,,,,
974,51:44.0,28:51.0,114.8971778,4.97784617,,,,,,,,,,
975,51:45.0,28:52.0,114.8971777,4.97784617,,,,,,,,,,
976,51:46.0,28:53.0,114.8971775,4.977846,,,,,,,,,,
977,51:48.0,28:55.0,114.8971773,4.977846,,,,,,,,,,
978,51:50.0,28:57.0,114.897177,4.977846,,,,,,,,,,
979,51:51.0,28:58.0,114.8971768,4.977846,,,,,,,,,,
980,51:53.0,29:00.0,114.8971767,4.97784583,,,,,,,,,,
981,51:54.0,29:01.0,114.8971765,4.97784567,,,,,,,,,,
982,51:55.0,29:02.0,114.8971763,4.9778455,,,,,,,,,,
983,51:56.0,29:03.0,114.8971763,4.9778455,,,,,,,,,,
984,51:57.0,29:04.0,114.8971762,4.97784533,,,,,,,,,,
985,51:58.0,29:05.0,114.897176,4.97784517,,,,,,,,,,
986,51:59.0,29:06.0,114.8971758,4.97784517,,,,,,,,,,
987,52:02.0,29:09.0,114.8971752,4.97784517,,,,,,,,,,
988,52:03.0,29:10.0,114.897175,4.977845,,,,,,,,,,
989,52:04.0,29:11.0,114.897175,4.977845,,,,,,,,,,
990,52:05.0,29:12.0,114.8971748,4.977845,,,,,,,,,,
991,52:07.0,29:14.0,114.8971747,4.977845,,,,,,,,,,
992,52:09.0,29:16.0,114.8971747,4.977845,,,,,,,,,,
993,52:13.0,29:20.0,114.8971747,4.97784483,,,,,,,,,,
994,52:14.0,29:21.0,114.8971747,4.97784467,,,,,,,,,,
995,52:15.0,29:22.0,114.8971748,4.97784467,,,,,,,,,,
996,52:16.0,29:23.0,114.8971747,4.9778445,,,,,,,,,,
997,52:17.0,29:24.0,114.8971747,4.97784433,,,,,,,,,,
998,52:19.0,29:26.0,114.8971745,4.97784417,,,,,,,,,,
999,52:21.0,29:28.0,114.8971743,4.97784383,,,,,,,,,,
1000,52:22.0,29:29.0,114.8971745,4.97784367,,,,,,,,,,
1001,52:24.0,29:31.0,114.8971745,4.97784533,,,,,,,,,,
1002,52:26.0,29:33.0,114.8971745,4.97784633,,,,,,,,,,
1003,52:27.0,29:34.0,114.8971743,4.97784667,,,,,,,,,,
1004,52:29.0,29:36.0,114.8971743,4.97784717,,,,,,,,,,
1005,52:31.0,29:38.0,114.8971742,4.97784767,,,,,,,,,,
1006,52:33.0,29:40.0,114.897174,4.97784767,,,,,,,,,,
1007,52:34.0,29:41.0,114.8971738,4.97784767,,,,,,,,,,
1008,52:35.0,29:42.0,114.8971738,4.9778475,,,,,,,,,,
1009,52:37.0,29:44.0,114.8971735,4.97784733,,,,,,,,,,
1010,52:38.0,29:45.0,114.8971735,4.97784733,,,,,,,,,,
1011,52:39.0,29:46.0,114.8971733,4.97784733,,,,,,,,,,
1012,52:42.0,29:49.0,114.8971728,4.977847,,,,,,,,,,
1013,52:43.0,29:50.0,114.8971727,4.977847,,,,,,,,,,
1014,52:45.0,29:52.0,114.8971723,4.977847,,,,,,,,,,
1015,52:47.0,29:54.0,114.8971722,4.97784683,,,,,,,,,,
1016,52:49.0,29:56.0,114.897172,4.97784683,,,,,,,,,,
1017,52:51.0,29:58.0,114.8971718,4.97784667,,,,,,,,,,
1018,52:53.0,30:00.0,114.8971715,4.97784667,,,,,,,,,,
1019,52:54.0,30:01.0,114.8971713,4.97784667,,,,,,,,,,
1020,52:56.0,30:03.0,114.897171,4.97784667,,,,,,,,,,
1021,52:57.0,30:04.0,114.8971708,4.9778465,,,,,,,,,,
1022,52:59.0,30:06.0,114.8971705,4.9778465,,,,,,,,,,
1023,53:02.0,30:09.0,114.8971697,4.97784633,,,,,,,,,,
1024,53:03.0,30:10.0,114.8971695,4.97784633,,,,,,,,,,
1025,53:05.0,30:12.0,114.8971688,4.97784617,,,,,,,,,,
1026,53:08.0,30:15.0,114.8971678,4.97784583,,,,,,,,,,
1027,53:09.0,30:16.0,114.8971675,4.97784567,,,,,,,,,,
1028,53:10.0,30:17.0,114.8971673,4.9778455,,,,,,,,,,
1029,53:11.0,30:18.0,114.8971672,4.9778455,,,,,,,,,,
1030,53:12.0,30:19.0,114.897167,4.97784533,,,,,,,,,,
1031,53:14.0,30:21.0,114.8971667,4.97784533,,,,,,,,,,
1032,53:15.0,30:22.0,114.8971665,4.97784517,,,,,,,,,,
1033,53:18.0,30:25.0,114.8971667,4.977845,,,,,,,,,,
1034,53:20.0,30:27.0,114.8971668,4.97784467,,,,,,,,,,
1035,53:22.0,30:29.0,114.8971672,4.9778445,,,,,,,,,,
1036,53:24.0,30:31.0,114.8971673,4.97784433,,,,,,,,,,
1037,53:26.0,30:33.0,114.8971675,4.97784417,,,,,,,,,,
1038,53:27.0,30:34.0,114.8971675,4.977844,,,,,,,,,,
1039,53:28.0,30:35.0,114.8971677,4.97784383,,,,,,,,,,
1040,53:30.0,30:37.0,114.897168,4.97784367,,,,,,,,,,
1041,53:31.0,30:38.0,114.8971678,4.97784367,,,,,,,,,,
1042,53:32.0,30:39.0,114.8971678,4.9778435,,,,,,,,,,
1043,53:33.0,30:40.0,114.8971677,4.9778435,,,,,,,,,,
1044,53:36.0,30:43.0,114.8971673,4.97784333,,,,,,,,,,
1045,53:38.0,30:45.0,114.8971673,4.97784317,,,,,,,,,,
1046,53:42.0,30:49.0,114.897167,4.97784283,,,,,,,,,,
1047,53:44.0,30:51.0,114.8971645,4.97784667,,,,,,,,,,
1048,53:45.0,30:52.0,114.8971645,4.97785167,,,,,,,,,,
1049,53:48.0,30:55.0,114.8971708,4.977859,,,,,,,,,,
1050,53:49.0,30:56.0,114.8971745,4.97786183,,,,,,,,,,
1051,53:51.0,30:58.0,114.8971792,4.9778715,,,,,,,,,,
1052,53:52.0,30:59.0,114.8971833,4.9778765,,,,,,,,,,
1053,53:54.0,31:01.0,114.8971872,4.97789117,,,,,,,,,,
1054,53:57.0,31:04.0,114.8971912,4.977918,,,,,,,,,,
1055,53:58.0,31:05.0,114.8971908,4.97792683,,,,,,,,,,
1056,54:00.0,31:07.0,114.8971885,4.977945,,,,,,,,,,
1057,54:03.0,31:10.0,114.8971842,4.97797067,,,,,,,,,,
1058,54:06.0,31:13.0,114.8971803,4.977998,,,,,,,,,,
1059,54:10.0,31:17.0,114.8971785,4.97803267,,,,,,,,,,
1060,54:13.0,31:20.0,114.8971825,4.97805767,,,,,,,,,,
1061,54:14.0,31:21.0,114.8971852,4.97806683,,,,,,,,,,
1062,54:17.0,31:24.0,114.89719,4.97809367,,,,,,,,,,
1063,54:20.0,31:27.0,114.8971968,4.9781215,,,,,,,,,,
1064,54:21.0,31:28.0,114.8971995,4.97813083,,,,,,,,,,
1065,54:22.0,31:29.0,114.8972005,4.97814033,,,,,,,,,,
1066,54:24.0,31:31.0,114.8972023,4.97816,,,,,,,,,,
1067,54:28.0,31:35.0,114.8972158,4.97819767,,,,,,,,,,
1068,54:29.0,31:36.0,114.8972203,4.97820683,,,,,,,,,,
1069,54:30.0,31:37.0,114.897227,4.97821417,,,,,,,,,,
1070,54:31.0,31:38.0,114.897234,4.97822083,,,,,,,,,,
1071,54:32.0,31:39.0,114.8972402,4.978228,,,,,,,,,,
1072,54:34.0,31:41.0,114.897253,4.97824267,,,,,,,,,,
1073,54:36.0,31:43.0,114.897264,4.97825583,,,,,,,,,,
1074,54:37.0,31:44.0,114.8972672,4.9782625,,,,,,,,,,
1075,54:39.0,31:46.0,114.897268,4.97826767,,,,,,,,,,
1076,54:42.0,31:49.0,114.8972672,4.97826917,,,,,,,,,,
1077,54:43.0,31:50.0,114.8972668,4.97826967,,,,,,,,,,
1078,54:44.0,31:51.0,114.8972665,4.97827017,,,,,,,,,,
1079,54:46.0,31:53.0,114.8972653,4.97827117,,,,,,,,,,
1080,54:48.0,31:55.0,114.8972645,4.97827267,,,,,,,,,,
1081,54:50.0,31:57.0,114.8972632,4.978274,,,,,,,,,,
1082,54:51.0,31:58.0,114.8972623,4.97827483,,,,,,,,,,
1083,54:53.0,32:00.0,114.8972602,4.9782765,,,,,,,,,,
1084,54:56.0,32:03.0,114.8972573,4.978279,,,,,,,,,,
1085,54:58.0,32:05.0,114.8972555,4.97828067,,,,,,,,,,
1086,55:00.0,32:07.0,114.8972538,4.978282,,,,,,,,,,
1087,55:03.0,32:10.0,114.8972517,4.97828417,,,,,,,,,,
1088,55:05.0,32:12.0,114.89725,4.97828533,,,,,,,,,,
1089,55:08.0,32:15.0,114.8972478,4.97828667,,,,,,,,,,
1090,55:10.0,32:17.0,114.8972465,4.97828733,,,,,,,,,,
1091,55:12.0,32:19.0,114.8972447,4.97828817,,,,,,,,,,
1092,55:14.0,32:21.0,114.8972422,4.97828917,,,,,,,,,,
1093,55:15.0,32:22.0,114.8972407,4.97828983,,,,,,,,,,
1094,55:17.0,32:24.0,114.8972378,4.97829133,,,,,,,,,,
1095,55:19.0,32:26.0,114.8972358,4.9782925,,,,,,,,,,
1096,55:21.0,32:28.0,114.897234,4.9782935,,,,,,,,,,
1097,55:22.0,32:29.0,114.897233,4.978294,,,,,,,,,,
1098,55:23.0,32:30.0,114.8972318,4.9782945,,,,,,,,,,
1099,55:24.0,32:31.0,114.8972307,4.97829517,,,,,,,,,,
1100,55:26.0,32:33.0,114.897228,4.97829667,,,,,,,,,,
1101,55:27.0,32:34.0,114.897227,4.97829717,,,,,,,,,,
1102,55:29.0,32:36.0,114.8972247,4.97829817,,,,,,,,,,
1103,55:31.0,32:38.0,114.8972223,4.9782995,,,,,,,,,,
1104,55:33.0,32:40.0,114.8972205,4.9783005,,,,,,,,,,
1105,55:35.0,32:42.0,114.8972187,4.9783015,,,,,,,,,,
1106,55:36.0,32:43.0,114.8972175,4.97830217,,,,,,,,,,
1107,55:37.0,32:44.0,114.8972165,4.97830283,,,,,,,,,,
1108,55:38.0,32:45.0,114.8972155,4.9783035,,,,,,,,,,
1109,55:40.0,32:47.0,114.8972113,4.97830467,,,,,,,,,,
1110,55:41.0,32:48.0,114.8972105,4.9783055,,,,,,,,,,
1111,55:43.0,32:50.0,114.8972085,4.97830683,,,,,,,,,,
1112,55:44.0,32:51.0,114.8972075,4.97830767,,,,,,,,,,
1113,55:45.0,32:52.0,114.8972065,4.97830867,,,,,,,,,,
1114,55:46.0,32:53.0,114.8972055,4.9783095,,,,,,,,,,
1115,55:48.0,32:55.0,114.8972033,4.978311,,,,,,,,,,
1116,55:49.0,32:56.0,114.8972022,4.97831183,,,,,,,,,,
1117,55:50.0,32:57.0,114.8972012,4.97831283,,,,,,,,,,
1118,55:51.0,32:58.0,114.8972002,4.97831367,,,,,,,,,,
1119,55:52.0,32:59.0,114.8971993,4.9783145,,,,,,,,,,
1120,55:54.0,33:01.0,114.897198,4.97831617,,,,,,,,,,
1121,55:56.0,33:03.0,114.8971968,4.9783175,,,,,,,,,,
1122,55:57.0,33:04.0,114.8971965,4.97831817,,,,,,,,,,
1123,55:58.0,33:05.0,114.897196,4.97831883,,,,,,,,,,
1124,56:00.0,33:07.0,114.897195,4.97832,,,,,,,,,,
1125,56:02.0,33:09.0,114.8971923,4.97832167,,,,,,,,,,
1126,56:03.0,33:10.0,114.8971902,4.97832267,,,,,,,,,,
1127,56:04.0,33:11.0,114.8971887,4.97832367,,,,,,,,,,
1128,56:06.0,33:13.0,114.8971867,4.978325,,,,,,,,,,
1129,56:08.0,33:15.0,114.8971855,4.978326,,,,,,,,,,
1130,56:09.0,33:16.0,114.897185,4.97832617,,,,,,,,,,
1131,56:10.0,33:17.0,114.8971845,4.9783265,,,,,,,,,,
1132,56:12.0,33:19.0,114.8971835,4.978327,,,,,,,,,,
1133,56:14.0,33:21.0,114.8971827,4.9783275,,,,,,,,,,
1134,56:15.0,33:22.0,114.8971825,4.97832817,,,,,,,,,,
1135,56:16.0,33:23.0,114.8971823,4.97832883,,,,,,,,,,
1136,56:17.0,33:24.0,114.8971822,4.97832933,,,,,,,,,,
1137,56:20.0,33:27.0,114.8971815,4.97833133,,,,,,,,,,
1138,56:21.0,33:28.0,114.8971813,4.97833167,,,,,,,,,,
1139,56:22.0,33:29.0,114.8971812,4.97833217,,,,,,,,,,
1140,56:24.0,33:31.0,114.8971813,4.97833283,,,,,,,,,,
1141,56:26.0,33:33.0,114.8971817,4.9783335,,,,,,,,,,
1142,56:27.0,33:34.0,114.8971817,4.978334,,,,,,,,,,
1143,56:29.0,33:36.0,114.8971813,4.978335,,,,,,,,,,
1144,56:30.0,33:37.0,114.8971812,4.9783355,,,,,,,,,,
1145,56:31.0,33:38.0,114.8971808,4.97833583,,,,,,,,,,
1146,56:32.0,33:39.0,114.8971805,4.97833633,,,,,,,,,,
1147,56:33.0,33:40.0,114.8971803,4.97833683,,,,,,,,,,
1148,56:34.0,33:41.0,114.89718,4.97833733,,,,,,,,,,
1149,56:37.0,33:44.0,114.8971792,4.9783385,,,,,,,,,,
1150,56:39.0,33:46.0,114.8971797,4.97833883,,,,,,,,,,
1151,56:40.0,33:47.0,114.8971798,4.97833883,,,,,,,,,,
1152,56:41.0,33:48.0,114.89718,4.978339,,,,,,,,,,
1153,56:43.0,33:50.0,114.8971803,4.97833933,,,,,,,,,,
1154,56:45.0,33:52.0,114.89718,4.9783395,,,,,,,,,,
1155,56:46.0,33:53.0,114.8971798,4.9783395,,,,,,,,,,
1156,56:47.0,33:54.0,114.8971795,4.9783395,,,,,,,,,,
1157,56:49.0,33:56.0,114.8971795,4.9783395,,,,,,,,,,
1158,56:51.0,33:58.0,114.8971797,4.97833933,,,,,,,,,,
