00:00.0,114.8973707,4.97826883,,,Position,Start Time,End Time,Column Equivalent Start Time,Column Equivalent End Time,,,,,,,,,,,
33:47.0,114.8971787,4.97785767,,,,,,,,,,,,,,,,,,
33:49.0,114.897178,4.97785767,,,,,,,,,,,,,,,,,,
33:50.0,114.8971777,4.97785767,,,,,,,,,,,,,,,,,,
33:52.0,114.897177,4.97785783,,,,,,,,,,,,,,,,,,
33:55.0,114.8971762,4.97785783,,,,,,,,,,,,,,,,,,
33:56.0,114.897176,4.97785783,,,,,,,,,,,,,,,,,,
33:57.0,114.8971757,4.977858,,,,,,,,,,,,,,,,,,
33:58.0,114.8971757,4.97785783,,,,,,,,,,,,,,,,,,
34:01.0,114.897175,4.977858,,,,,,,,,,,,,,,,,,
34:02.0,114.8971748,4.977858,,,,,,,,,,,,,,,,,,
34:03.0,114.8971747,4.97785817,,,,,,,,,,,,,,,,,,
34:04.0,114.8971745,4.97785817,,,,,,,,,,,,,,,,,,
34:05.0,114.8971743,4.97785817,,,,,,,,,,,,,,,,,,
34:07.0,114.8971742,4.977858,,,,,,,,,,,,,,,,,,
34:08.0,114.897174,4.977858,,,,,,,,,,,,,,,,,,
34:10.0,114.8971738,4.97785817,,,,,,,,,,,,,,,,,,
34:12.0,114.8971737,4.97785817,,,,,,,,,,,,,,,,,,
34:14.0,114.8971735,4.97785817,,,,,,,,,,,,,,,,,,
34:15.0,114.8971735,4.977858,,,,,,,,,,,,,,,,,,
34:16.0,114.8971735,4.977858,,,,,,,,,,,,,,,,,,
34:18.0,114.8971732,4.97785783,,,,,,,,,,,,,,,,,,
34:19.0,114.8971732,4.97785767,,,,,,,,,,,,,,,,,,
34:20.0,114.897173,4.97785767,,,,,,,,,,,,,,,,,,
34:21.0,114.897173,4.97785767,,,,,,,,,,,,,,,,,,
34:22.0,114.8971728,4.97785767,,,,,,,,,,,,,,,,,,
34:24.0,114.8971727,4.97785767,,,,,,,,,,,,,,,,,,
34:25.0,114.8971725,4.9778575,,,,,,,,,,,,,,,,,,
34:26.0,114.8971723,4.97785767,,,,,,,,,,,,,,,,,,
34:29.0,114.897172,4.97785767,,,,,,,,,,,,,,,,,,
34:31.0,114.897172,4.9778575,,,,,,,,,,,,,,,,,,
34:33.0,114.8971718,4.97785733,,,,,,,,,,,,,,,,,,
34:35.0,114.8971722,4.97785717,,,,,,,,,,,,,,,,,,
34:36.0,114.8971722,4.97785717,,,,,,,,,,,,,,,,,,
34:38.0,114.897172,4.97785717,,,,,,,,,,,,,,,,,,
34:40.0,114.8971722,4.97785717,,,,,,,,,,,,,,,,,,
34:41.0,114.897172,4.97785733,,,,,,,,,,,,,,,,,,
34:43.0,114.8971718,4.97785733,,,,,,,,,,,,,,,,,,
34:44.0,114.897172,4.9778575,,,,,,,,,,,,,,,,,,
34:45.0,114.8971718,4.9778575,,,,,,,,,,,,,,,,,,
34:47.0,114.8971718,4.97785767,,,,,,,,,,,,,,,,,,
34:48.0,114.8971718,4.97785767,,,,,,,,,,,,,,,,,,
34:49.0,114.897172,4.97785767,,,,,,,,,,,,,,,,,,
34:50.0,114.897172,4.97785783,,,,,,,,,,,,,,,,,,
34:51.0,114.897172,4.97785783,,,,,,,,,,,,,,,,,,
34:55.0,114.8971717,4.97785767,,,,,,,,,,,,,,,,,,
34:56.0,114.8971717,4.97785767,,,,,,,,,,,,,,,,,,
34:57.0,114.8971715,4.97785767,,,,,,,,,,,,,,,,,,
35:00.0,114.8971713,4.97785767,,,,,,,,,,,,,,,,,,
35:02.0,114.8971712,4.97785767,,,,,,,,,,,,,,,,,,
35:07.0,114.897171,4.97785783,,,,,,,,,,,,,,,,,,
35:08.0,114.8971712,4.97785783,,,,,,,,,,,,,,,,,,
35:09.0,114.8971712,4.97785783,,,,,,,,,,,,,,,,,,
35:10.0,114.8971712,4.97785783,,,,,,,,,,,,,,,,,,
35:12.0,114.8971712,4.977858,,,,,,,,,,,,,,,,,,
35:14.0,114.8971712,4.97785817,,,,,,,,,,,,,,,,,,
35:18.0,114.8971713,4.97785817,,,,,,,,,,,,,,,,,,
35:19.0,114.8971713,4.97785817,,,,,,,,,,,,,,,,,,
35:20.0,114.8971713,4.97785817,,,,,,,,,,,,,,,,,,
35:25.0,114.8971715,4.9778585,,,,,,,,,,,,,,,,,,
35:26.0,114.8971715,4.9778585,,,,,,,,,,,,,,,,,,
35:27.0,114.8971717,4.9778585,,,,,,,,,,,,,,,,,,
35:30.0,114.8971718,4.97785867,,,,,,,,,,,,,,,,,,
35:32.0,114.8971718,4.97785883,,,,,,,,,,,,,,,,,,
35:33.0,114.897172,4.97785883,,,,,,,,,,,,,,,,,,
35:38.0,114.8971725,4.97785883,,,,,,,,,,,,,,,,,,
35:40.0,114.8971727,4.97785883,,,,,,,,,,,,,,,,,,
35:44.0,114.8971732,4.97785867,,,,,,,,,,,,,,,,,,
35:45.0,114.8971732,4.9778585,,,,,,,,,,,,,,,,,,
35:48.0,114.8971735,4.97785833,,,,,,,,,,,,,,,,,,
35:50.0,114.8971738,4.9778585,,,,,,,,,,,,,,,,,,
35:51.0,114.8971738,4.97785833,,,,,,,,,,,,,,,,,,
35:52.0,114.8971738,4.97785833,,,,,,,,,,,,,,,,,,
35:53.0,114.8971738,4.9778585,,,,,,,,,,,,,,,,,,
35:54.0,114.8971728,4.97785933,,,,,,,,,,,,,,,,,,
35:55.0,114.8971707,4.97786283,,,,,,,,,,,,,,,,,,
35:56.0,114.8971683,4.97786817,,,,,,,,,,,,,,,,,,
35:58.0,114.897172,4.9778775,,,,,,,,,,,,,,,,,,
36:03.0,114.897175,4.977904,,,,,,,,,,,,,,,,,,
36:05.0,114.897175,4.97792433,,,,,,,,,,,,,,,,,,
36:08.0,114.897175,4.97795433,,,,,,,,,,,,,,,,,,
36:09.0,114.897174,4.97796433,,,,,,,,,,,,,,,,,,
36:10.0,114.8971735,4.977975,,,,,,,,,,,,,,,,,,
36:12.0,114.8971728,4.97799717,,,,,,,,,,,,,,,,,,
36:14.0,114.8971718,4.97801767,,,,,,,,,,,,,,,,,,
36:15.0,114.8971708,4.97802767,,,,,,,,,,,,,,,,,,
36:16.0,114.8971703,4.97803767,,,,,,,,,,,,,,,,,,
36:17.0,114.8971713,4.9780485,,,,,,,,,,,,,,,,,,
36:18.0,114.8971723,4.9780595,,,,,,,,,,,,,,,,,,
36:19.0,114.8971743,4.97807067,,,,,,,,,,,,,,,,,,
36:20.0,114.897176,4.97808083,,,,,,,,,,,,,,,,,,
36:22.0,114.8971772,4.97809833,,,,,,,,,,,,,,,,,,
36:23.0,114.8971777,4.97810867,,,,,,,,,,,,,,,,,,
36:25.0,114.8971815,4.97812983,,,,,,,,,,,,,,,,,,
36:26.0,114.897185,4.978141,,,,,,,,,,,,,,,,,,
36:27.0,114.897188,4.9781515,,,,,,,,,,,,,,,,,,
36:28.0,114.8971907,4.9781615,,,,,,,,,,,,,,,,,,
36:29.0,114.8971927,4.978172,,,,,,,,,,,,,,,,,,
36:31.0,114.8971968,4.97819367,,,,,,,,,,,,,,,,,,
36:32.0,114.8972012,4.9782045,,,,,,,,,,,,,,,,,,
36:36.0,114.8972242,4.9782395,,,,,,,,,,,,,,,,,,
36:37.0,114.8972302,4.97824833,,,,,,,,,,,,,,,,,,
36:43.0,114.8972692,4.9782895,,,,,,,,,,,,,,,,,,
36:46.0,114.8972688,4.97829067,,,,,,,,,,,,,,,,,,
36:47.0,114.8972693,4.97829067,,,,,,,,,,,,,,,,,,
36:48.0,114.8972687,4.97829083,,,,,,,,,,,,,,,,,,
36:49.0,114.8972682,4.97829133,,,,,,,,,,,,,,,,,,
36:50.0,114.8972682,4.97829133,,,,,,,,,,,,,,,,,,
36:52.0,114.8972672,4.97829167,,,,,,,,,,,,,,,,,,
36:53.0,114.8972663,4.9782925,,,,,,,,,,,,,,,,,,
36:54.0,114.8972663,4.97829233,,,,,,,,,,,,,,,,,,
36:55.0,114.897267,4.97829117,,,,,,,,,,,,,,,,,,
36:56.0,114.8972672,4.97829117,,,,,,,,,,,,,,,,,,
36:58.0,114.8972652,4.97829167,,,,,,,,,,,,,,,,,,
37:00.0,114.8972623,4.9782905,,,,,,,,,,,,,,,,,,
37:02.0,114.8972618,4.97829033,,,,,,,,,,,,,,,,,,
37:04.0,114.8972615,4.97829133,,,,,,,,,,,,,,,,,,
37:05.0,114.8972607,4.97829217,,,,,,,,,,,,,,,,,,
37:06.0,114.89726,4.9782925,,,,,,,,,,,,,,,,,,
37:07.0,114.8972592,4.978293,,,,,,,,,,,,,,,,,,
37:08.0,114.8972582,4.9782935,,,,,,,,,,,,,,,,,,
37:09.0,114.8972567,4.978294,,,,,,,,,,,,,,,,,,
37:11.0,114.897254,4.97829517,,,,,,,,,,,,,,,,,,
37:14.0,114.8972503,4.97829733,,,,,,,,,,,,,,,,,,
37:15.0,114.897249,4.97829817,,,,,,,,,,,,,,,,,,
37:16.0,114.8972475,4.978299,,,,,,,,,,,,,,,,,,
37:20.0,114.8972412,4.97830167,,,,,,,,,,,,,,,,,,
37:21.0,114.8972393,4.97830233,,,,,,,,,,,,,,,,,,
37:24.0,114.8972338,4.97830417,,,,,,,,,,,,,,,,,,
37:27.0,114.8972315,4.9783055,,,,,,,,,,,,,,,,,,
37:28.0,114.8972305,4.97830617,,,,,,,,,,,,,,,,,,
37:31.0,114.8972275,4.978307,,,,,,,,,,,,,,,,,,
37:32.0,114.897227,4.97830733,,,,,,,,,,,,,,,,,,
37:34.0,114.8972258,4.978308,,,,,,,,,,,,,,,,,,
37:35.0,114.897225,4.97830833,,,,,,,,,,,,,,,,,,
37:38.0,114.8972237,4.9783095,,,,,,,,,,,,,,,,,,
37:39.0,114.8972233,4.97830967,,,,,,,,,,,,,,,,,,
37:41.0,114.8972232,4.97831033,,,,,,,,,,,,,,,,,,
37:43.0,114.897223,4.97831083,,,,,,,,,,,,,,,,,,
37:44.0,114.8972227,4.97831117,,,,,,,,,,,,,,,,,,
37:45.0,114.8972225,4.97831133,,,,,,,,,,,,,,,,,,
37:46.0,114.8972215,4.97831167,,,,,,,,,,,,,,,,,,
37:48.0,114.8972205,4.97831233,,,,,,,,,,,,,,,,,,
37:49.0,114.8972202,4.97831267,,,,,,,,,,,,,,,,,,
37:51.0,114.8972193,4.9783135,,,,,,,,,,,,,,,,,,
37:52.0,114.8972183,4.97831383,,,,,,,,,,,,,,,,,,
37:54.0,114.8972178,4.97831483,,,,,,,,,,,,,,,,,,
37:55.0,114.8972177,4.97831517,,,,,,,,,,,,,,,,,,
37:57.0,114.8972175,4.97831617,,,,,,,,,,,,,,,,,,
37:58.0,114.8972178,4.9783165,,,,,,,,,,,,,,,,,,
38:00.0,114.8972178,4.97831717,,,,,,,,,,,,,,,,,,
38:02.0,114.8972177,4.978318,,,,,,,,,,,,,,,,,,
38:04.0,114.8972177,4.97831867,,,,,,,,,,,,,,,,,,
38:05.0,114.8972177,4.97831883,,,,,,,,,,,,,,,,,,
38:06.0,114.8972175,4.97831917,,,,,,,,,,,,,,,,,,
38:07.0,114.8972173,4.97831967,,,,,,,,,,,,,,,,,,
38:08.0,114.8972168,4.97832,,,,,,,,,,,,,,,,,,
38:09.0,114.897217,4.97832033,,,,,,,,,,,,,,,,,,
38:10.0,114.897217,4.9783205,,,,,,,,,,,,,,,,,,
38:11.0,114.8972175,4.97832067,,,,,,,,,,,,,,,,,,
38:12.0,114.8972178,4.97832083,,,,,,,,,,,,,,,,,,
38:13.0,114.8972182,4.97832117,,,,,,,,,,,,,,,,,,
38:14.0,114.897218,4.97832133,,,,,,,,,,,,,,,,,,
38:15.0,114.8972178,4.97832167,,,,,,,,,,,,,,,,,,
38:16.0,114.8972177,4.97832183,,,,,,,,,,,,,,,,,,
38:17.0,114.8972175,4.978322,,,,,,,,,,,,,,,,,,
38:18.0,114.8972177,4.978322,,,,,,,,,,,,,,,,,,
38:20.0,114.8972185,4.978322,,,,,,,,,,,,,,,,,,
38:21.0,114.8972185,4.978322,,,,,,,,,,,,,,,,,,
38:22.0,114.8972183,4.97832233,,,,,,,,,,,,,,,,,,
38:25.0,114.8972182,4.978323,,,,,,,,,,,,,,,,,,
38:26.0,114.8972182,4.97832317,,,,,,,,,,,,,,,,,,
38:36.0,114.8972163,4.97832483,,,,,,,,,,,,,,,,,,
38:37.0,114.897216,4.97832483,,,,,,,,,,,,,,,,,,
38:38.0,114.8972155,4.97832483,,,,,,,,,,,,,,,,,,
38:39.0,114.8972153,4.97832467,,,,,,,,,,,,,,,,,,
38:44.0,114.8972135,4.978325,,,,,,,,,,,,,,,,,,
38:45.0,114.8972128,4.97832517,,,,,,,,,,,,,,,,,,
38:47.0,114.897211,4.97832583,,,,,,,,,,,,,,,,,,
38:49.0,114.8972097,4.97832667,,,,,,,,,,,,,,,,,,
38:51.0,114.8972085,4.978327,,,,,,,,,,,,,,,,,,
38:53.0,114.8972072,4.97832733,,,,,,,,,,,,,,,,,,
38:55.0,114.8972053,4.978328,,,,,,,,,,,,,,,,,,
38:57.0,114.8972042,4.97832833,,,,,,,,,,,,,,,,,,
38:59.0,114.8972027,4.97832867,,,,,,,,,,,,,,,,,,
39:00.0,114.897202,4.97832883,,,,,,,,,,,,,,,,,,
39:01.0,114.8972013,4.978329,,,,,,,,,,,,,,,,,,
39:02.0,114.897201,4.97832917,,,,,,,,,,,,,,,,,,
39:03.0,114.8972007,4.97832933,,,,,,,,,,,,,,,,,,
39:05.0,114.8971997,4.9783295,,,,,,,,,,,,,,,,,,
39:06.0,114.8971995,4.9783295,,,,,,,,,,,,,,,,,,
39:11.0,114.8971993,4.978329,,,,,,,,,,,,,,,,,,
39:12.0,114.8971998,4.97832883,,,,,,,,,,,,,,,,,,
39:13.0,114.8972002,4.97832867,,,,,,,,,,,,,,,,,,
39:14.0,114.8972005,4.9783285,,,,,,,,,,,,,,,,,,
39:16.0,114.8972012,4.97832817,,,,,,,,,,,,,,,,,,
39:17.0,114.897201,4.978328,,,,,,,,,,,,,,,,,,
39:18.0,114.897201,4.97832767,,,,,,,,,,,,,,,,,,
39:19.0,114.897201,4.9783275,,,,,,,,,,,,,,,,,,
39:21.0,114.8972018,4.9783285,,,,,,,,,,,,,,,,,,
39:22.0,114.897202,4.9783305,,,,,,,,,,,,,,,,,,
39:24.0,114.8972032,4.97833333,,,,,,,,,,,,,,,,,,
