Index,UTC,Time,Lon,Lat,,Position,Start Time,End Time,,Longitude,St.dev Lon,,Latitude,St.dev Lat
1159,13:41.0,31:17.0,114.8971953,4.97831217,,,,,,,,,,
1160,13:42.0,31:18.0,114.8971975,4.97830867,,,,,,,,,,
1161,13:43.0,31:19.0,114.8971997,4.97830417,,,,,,,,,,
1162,13:44.0,31:20.0,114.8972035,4.9783005,,,,,,,,,,
1163,13:45.0,31:21.0,114.8972085,4.97829767,,,,,,,,,,
1164,13:47.0,31:23.0,114.8972178,4.97829033,,,,,,,,,,
1165,13:48.0,31:24.0,114.897219,4.97828733,,,,,,,,,,
1166,13:49.0,31:25.0,114.8972208,4.97828667,,,,,,,,,,
1167,13:50.0,31:26.0,114.8972217,4.97828683,,,,,,,,,,
1168,13:51.0,31:27.0,114.897221,4.97829067,,,,,,,,,,
1169,13:52.0,31:28.0,114.8972218,4.97829017,,,,,,,,,,
1170,13:53.0,31:29.0,114.8972232,4.97829183,,,,,,,,,,
1171,13:54.0,31:30.0,114.897224,4.97829383,,,,,,,,,,
1172,13:55.0,31:31.0,114.897225,4.97829717,,,,,,,,,,
1173,13:56.0,31:32.0,114.897226,4.9783,,,,,,,,,,
1174,13:57.0,31:33.0,114.897228,4.97830317,,,,,,,,,,
1175,13:58.0,31:34.0,114.897229,4.978306,,,,,,,,,,
1176,13:59.0,31:35.0,114.897229,4.97830817,,,,,,,,,,
1177,14:01.0,31:37.0,114.8972297,4.9783155,,,,,,,,,,
1178,14:03.0,31:39.0,114.8972302,4.97832267,,,,,,,,,,
1179,14:04.0,31:40.0,114.8972307,4.97832467,,,,,,,,,,
